,PRICE,ROUNDED_NOTIONAL_AMOUNT_1,ACTION_CANCEL,ACTION_CORRECT,ACTION_NEW,TAXONOMY_Credit:Index:CDX:CDXHY,TAXONOMY_Credit:Index:CDX:CDXIG,PRICE_FORMING_CONTINUATION_DATA_Amendment,PRICE_FORMING_CONTINUATION_DATA_Novation,PRICE_FORMING_CONTINUATION_DATA_Partialtermination,PRICE_FORMING_CONTINUATION_DATA_Trade,CLEARED_C,CLEARED_U,INDICATION_OF_COLLATERALIZATION_FC,INDICATION_OF_COLLATERALIZATION_OC,INDICATION_OF_COLLATERALIZATION_PC,INDICATION_OF_COLLATERALIZATION_UC
976919,0.78,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
976952,0.7775,75.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
976953,0.7775,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
976956,0.7775,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
976960,0.7775,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
976968,0.7775,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
976973,0.7775,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
976976,0.778125,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
976985,0.77875,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
977002,0.778125,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
977010,0.778125,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
977012,0.7780999755859375,110.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
977033,0.775,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
977068,0.53,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
977081,107.1875,11.0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0
977082,107.1875,11.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
977095,107.13500213623047,15.0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0
977096,107.13500213623047,15.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
977106,107.1875,11.0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
977155,0.17,320.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
977156,0.17,320.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
977168,0.17,320.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
977169,0.17,320.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
977256,107.13500213623047,15.0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
977319,0.92,200.0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
977335,0.5354999923706054,100.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
977340,0.53875,110.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
977506,0.665,0.1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
977546,106.62999725341797,100.0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
977547,106.6500015258789,100.0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
977595,0.665,11.0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
977715,0.665,2.0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
977812,0.674000015258789,21.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
977813,106.625,36.0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
977829,106.37000274658203,10.0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
977831,106.31999969482422,5.0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
977865,106.62999725341797,100.0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0
977866,106.62999725341797,100.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
977867,106.6500015258789,100.0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0
977868,106.6500015258789,100.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
977883,0.68,9.0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
977884,0.65125,4.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
977885,0.65125,5.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
977903,106.16000366210938,3.0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
977904,107.6875,1.0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
977905,107.21875,2.0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
977914,0.6712000274658203,21.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
977966,106.25,22.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
977967,106.25,22.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0
977976,0.67,5.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
977981,106.19999694824219,10.0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
977992,106.25,22.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
978009,0.65,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
978037,0.665,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
978044,0.665,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
978048,106.61000061035156,75.0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0
978049,106.61000061035156,75.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
978052,0.665,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
978071,0.665,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
978205,0.67,110.0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
978220,0.665,85.0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
978232,0.67,93.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
978664,0.65625,25.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
978667,0.65625,25.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
978685,0.6667749786376953,50.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
978767,0.6711499786376953,50.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
978848,0.671875,110.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
978853,0.674000015258789,110.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
978892,0.6725,110.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
978904,0.674000015258789,110.0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
978968,0.5,10.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
979010,0.666875,50.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
979055,0.6748999786376954,50.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
979107,0.6669999694824219,110.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
979176,0.6669999694824219,110.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
979177,0.6669999694824219,110.0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0
979178,0.676875,65.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
979195,0.6725,70.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
979196,0.505,85.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
979201,0.6718000030517578,40.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
979399,0.6705000305175781,110.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
979400,0.6730000305175782,100.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
979402,0.6730000305175782,100.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
979484,0.68,85.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
979485,0.6025,85.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
979505,0.68,85.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
979541,1.005625,0.4,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
979561,0.6775,55.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
979640,0.65,110.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
979699,0.6715000152587891,100.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
979729,0.6730249786376953,50.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
